device_id,timestamp,temperature,humidity,vibration,score,prediction
device-5,2026-03-13T16:41:49.130018,23.39,44.56,0.0441,-0.018704903945955587,ANOMALY
device-6,2026-03-13T16:41:49.130165,22.8,47.82,0.0306,0.06864444544456949,normal
device-7,2026-03-13T16:41:49.130286,21.75,57.03,0.0422,0.04169114698011234,normal
device-8,2026-03-13T16:41:49.130402,24.23,52.32,0.0418,-0.011251212361561569,ANOMALY
device-9,2026-03-13T16:41:49.130649,23.0,45.88,0.0491,-0.018704903945955587,ANOMALY
device-10,2026-03-13T16:41:49.130788,25.68,48.07,0.0475,-0.010923599751196611,ANOMALY
device-11,2026-03-13T16:41:49.130902,22.17,41.26,0.023,0.07679635604066526,normal
device-12,2026-03-13T16:41:49.131011,20.94,50.68,0.0272,0.10924480596409492,normal
device-13,2026-03-13T16:41:49.131253,22.2,46.63,0.031,0.12066436025317351,normal
device-14,2026-03-13T16:41:49.131397,20.64,55.28,0.0475,0.004642266488291136,normal
device-15,2026-03-13T16:41:49.131519,20.01,39.06,0.036,0.014515836175736707,normal
device-16,2026-03-13T16:41:49.131638,23.78,56.27,0.0415,-0.03125480398050662,ANOMALY
device-17,2026-03-13T16:41:49.131787,24.63,58.26,0.0209,-0.03265509354069662,ANOMALY
device-18,2026-03-13T16:41:49.131983,19.0,52.28,0.0359,0.04660439025527108,normal
device-19,2026-03-13T16:41:49.134064,20.63,46.02,0.0068,-0.00442557948991118,ANOMALY
device-20,2026-03-13T16:41:49.134276,23.03,53.07,0.02,-0.043597608071066496,ANOMALY
device-1,2026-03-13T16:41:51.143603,22.68,44.68,0.031,0.07634894166647899,normal
device-2,2026-03-13T16:41:51.144330,20.94,50.41,0.0256,0.09485204297682737,normal
device-3,2026-03-13T16:41:51.144487,21.34,48.22,0.0165,0.0016680960313310012,normal
device-4,2026-03-13T16:41:51.144617,21.96,42.52,0.0297,0.13419954515110327,normal
device-5,2026-03-13T16:41:51.144743,20.95,55.97,0.0119,-0.019230557937709336,ANOMALY
device-6,2026-03-13T16:41:51.144888,20.42,46.68,0.0279,0.054033450253444415,normal
device-7,2026-03-13T16:41:51.146089,19.89,46.55,0.0499,0.007133846751110062,normal
device-8,2026-03-13T16:41:51.147233,23.26,59.38,0.0272,0.01100892876783588,normal
device-9,2026-03-13T16:41:51.147513,21.6,48.26,0.0276,0.09099209123063667,normal
device-10,2026-03-13T16:41:51.147652,19.94,50.63,0.0376,0.07471207666713475,normal
device-11,2026-03-13T16:41:51.148211,21.58,47.53,0.0369,0.02851846338434816,normal
device-12,2026-03-13T16:41:51.151998,21.39,63.62,0.0345,0.028508725972659743,normal
device-13,2026-03-13T16:41:51.152818,21.71,49.24,0.0265,0.12862077732811483,normal
device-14,2026-03-13T16:41:51.153006,22.16,49.18,0.0429,0.09487692714831597,normal
device-15,2026-03-13T16:41:51.153092,22.66,51.44,0.0327,0.10806286836359802,normal
device-16,2026-03-13T16:41:51.153171,19.78,50.84,0.0178,0.040459680246427876,normal
device-17,2026-03-13T16:41:51.153252,22.28,53.49,0.0327,0.1015950284672924,normal
device-18,2026-03-13T16:41:51.153324,21.33,57.31,0.0259,0.038772858918172726,normal
device-19,2026-03-13T16:41:51.153686,20.36,55.87,0.0458,0.004642266488291136,normal
device-20,2026-03-13T16:41:51.153883,21.74,48.83,0.043,0.07264700919621758,normal
device-1,2026-03-13T16:41:53.162245,21.79,59.44,0.0291,0.10600846725555851,normal
device-2,2026-03-13T16:41:53.163119,21.85,40.34,0.0497,0.06675419413932726,normal
device-3,2026-03-13T16:41:53.163351,21.43,55.3,0.0271,0.04870605408528128,normal
device-4,2026-03-13T16:41:53.163540,23.17,49.03,0.0428,0.006103953562707876,normal
device-5,2026-03-13T16:41:53.163718,25.52,54.64,0.0361,-0.010353908505971399,ANOMALY
device-6,2026-03-13T16:41:53.165600,23.06,44.97,0.0357,-0.007182287028530632,ANOMALY
device-7,2026-03-13T16:41:53.166523,23.38,42.63,0.0232,0.008787860488622457,normal
device-8,2026-03-13T16:41:53.166743,22.52,57.23,0.0433,0.03388355589549852,normal
device-9,2026-03-13T16:41:53.166878,23.02,51.0,0.0415,0.017064680357135154,normal
device-10,2026-03-13T16:41:53.166998,22.72,43.4,0.0321,0.06540726800931373,normal
device-11,2026-03-13T16:41:53.167126,21.36,53.77,0.0328,0.04062697000407023,normal
device-12,2026-03-13T16:41:53.168632,21.86,58.48,0.0447,0.06118780613240904,normal
device-13,2026-03-13T16:41:53.168851,23.66,53.32,0.0217,-0.025809620013911294,ANOMALY
device-14,2026-03-13T16:41:53.168955,21.02,55.86,0.044,0.004642266488291136,normal
device-15,2026-03-13T16:41:53.169044,23.3,54.6,0.0203,-0.036908886381675776,ANOMALY
device-16,2026-03-13T16:41:53.169138,21.77,51.06,0.035,0.12228275923816012,normal
device-17,2026-03-13T16:41:53.169224,22.51,57.64,0.0294,0.09060547850347422,normal
device-18,2026-03-13T16:41:53.169393,22.1,46.45,0.0493,0.06211798311781336,normal
device-19,2026-03-13T16:41:53.169869,22.55,46.13,0.0211,0.031361256886452304,normal
device-20,2026-03-13T16:41:53.170045,23.2,45.19,0.0162,-0.01677454945060386,ANOMALY
device-1,2026-03-13T16:41:55.177925,21.5,46.92,0.0318,0.04270002051671007,normal
device-2,2026-03-13T16:41:55.179357,19.94,52.2,0.0194,0.01350707854692601,normal
device-3,2026-03-13T16:41:55.179860,22.8,51.17,0.0272,0.0924207909431004,normal
device-4,2026-03-13T16:41:55.180071,21.64,47.94,0.0353,0.04644420885700229,normal
device-5,2026-03-13T16:41:55.181165,18.58,48.55,0.0275,0.07955228877998177,normal
device-6,2026-03-13T16:41:55.181391,21.39,42.53,0.0298,0.061527040668172495,normal
device-7,2026-03-13T16:41:55.181524,24.47,55.03,0.0315,0.01828062798390706,normal
device-8,2026-03-13T16:41:55.181642,20.69,49.59,0.0124,0.03748372094225316,normal
device-9,2026-03-13T16:41:55.181759,20.17,46.73,0.018,-0.00442557948991118,ANOMALY
device-10,2026-03-13T16:41:55.181879,22.4,54.63,0.0314,0.09036320725906943,normal
device-11,2026-03-13T16:41:55.181999,21.11,55.87,0.0326,0.04203502839138562,normal
device-12,2026-03-13T16:41:55.182112,23.02,58.52,0.0288,0.023965439348281214,normal
device-13,2026-03-13T16:41:55.182219,24.04,52.9,0.04,-0.03125480398050662,ANOMALY
device-14,2026-03-13T16:41:55.182327,25.06,41.12,0.0153,-0.01677454945060386,ANOMALY
device-15,2026-03-13T16:41:55.182438,21.79,46.66,0.0375,0.05924234730635136,normal
device-16,2026-03-13T16:41:55.182833,20.65,52.41,0.0355,0.04055622817364013,normal
device-17,2026-03-13T16:41:55.182949,21.9,43.31,0.0331,0.10282391289084053,normal
device-18,2026-03-13T16:41:55.183041,22.23,48.25,0.0369,0.07744202465864725,normal
device-19,2026-03-13T16:41:55.183132,20.71,58.6,0.0165,-0.019230557937709336,ANOMALY
device-20,2026-03-13T16:41:55.183498,22.33,50.36,0.0246,0.13946940387842388,normal
device-1,2026-03-13T16:41:57.200123,20.5,52.36,0.0552,0.02502329717178442,normal
device-2,2026-03-13T16:41:57.214563,20.7,54.24,0.0312,0.05345875232219943,normal
device-3,2026-03-13T16:41:57.214747,21.62,58.3,0.0343,0.05023267117858954,normal
device-4,2026-03-13T16:41:57.214814,22.8,44.44,0.0487,0.009018490049531036,normal
device-5,2026-03-13T16:41:57.214870,23.11,51.02,0.0226,0.034616593537045715,normal
device-6,2026-03-13T16:41:57.214924,18.42,54.71,0.0275,0.050832593197213005,normal
device-7,2026-03-13T16:41:57.215384,21.81,38.71,0.032,0.10970316417469944,normal
device-8,2026-03-13T16:41:57.215455,21.69,51.58,0.0201,0.07267869897602464,normal
device-9,2026-03-13T16:41:57.215542,22.43,46.38,0.0181,0.038648907887840256,normal
device-10,2026-03-13T16:41:57.215991,23.48,44.92,0.0042,-0.01677454945060386,ANOMALY
device-11,2026-03-13T16:41:57.216371,20.82,51.77,0.0085,0.028337785392674175,normal
device-12,2026-03-13T16:41:57.216735,21.27,50.47,0.0153,0.043608273762212546,normal
device-13,2026-03-13T16:41:57.216810,23.11,59.11,0.0299,0.025166891067221253,normal
device-14,2026-03-13T16:41:57.216856,22.74,43.41,0.0163,0.01345171034178172,normal
device-15,2026-03-13T16:41:57.216896,24.2,44.14,0.0176,-0.01677454945060386,ANOMALY
device-16,2026-03-13T16:41:57.216939,22.16,51.29,0.0253,0.13387548695250345,normal
device-17,2026-03-13T16:41:57.216971,20.29,49.86,0.0283,0.11426686818008214,normal
device-18,2026-03-13T16:41:57.217020,21.0,51.7,0.0228,0.06620046636166099,normal
device-19,2026-03-13T16:41:57.217063,20.88,52.55,0.0418,0.014831519473603949,normal
device-20,2026-03-13T16:41:57.217104,19.65,53.42,0.0251,0.030298680934638167,normal
device-1,2026-03-13T16:41:59.228315,20.53,46.06,0.0274,0.053797077749587974,normal
device-2,2026-03-13T16:41:59.229728,24.36,52.25,0.0284,0.04493445530546558,normal
device-3,2026-03-13T16:41:59.230146,21.99,47.96,0.0452,0.0768035933499811,normal
device-4,2026-03-13T16:41:59.231339,20.58,55.47,0.014,-0.019230557937709336,ANOMALY
device-5,2026-03-13T16:41:59.231583,20.34,48.69,0.0387,0.03814640124948987,normal
device-6,2026-03-13T16:41:59.231842,22.67,53.68,0.0219,0.013934371894317232,normal
device-7,2026-03-13T16:41:59.232046,23.43,45.47,0.0177,-0.01677454945060386,ANOMALY
device-8,2026-03-13T16:41:59.232221,21.39,58.62,0.0349,0.027314308973449553,normal
device-9,2026-03-13T16:41:59.232341,24.58,44.95,0.0214,-0.007821907920785298,ANOMALY
device-10,2026-03-13T16:41:59.232464,23.53,61.23,0.0263,0.007307383075988105,normal
device-11,2026-03-13T16:41:59.232578,21.85,41.43,0.0269,0.11904043120750601,normal
device-12,2026-03-13T16:41:59.232691,23.36,45.46,0.0345,0.012090750496504876,normal
device-13,2026-03-13T16:41:59.232860,22.63,45.37,0.0406,0.02243829360327343,normal
device-14,2026-03-13T16:41:59.232954,20.61,53.2,0.043,0.004642266488291136,normal
device-15,2026-03-13T16:41:59.233040,24.79,51.81,0.0284,0.05796991649601946,normal
device-16,2026-03-13T16:41:59.233128,21.97,48.95,0.0196,0.08709739921779003,normal
device-17,2026-03-13T16:41:59.233218,22.07,51.56,0.0178,0.0966451391490028,normal
device-18,2026-03-13T16:41:59.233307,21.76,57.51,0.0237,0.05781131675869189,normal
device-19,2026-03-13T16:41:59.233395,21.98,47.84,0.0337,0.10594596794837247,normal
device-20,2026-03-13T16:41:59.233487,19.51,51.28,0.0337,0.08590851685716328,normal
device-1,2026-03-13T16:42:01.243095,22.31,50.15,0.047,0.10869393269173183,normal
device-2,2026-03-13T16:42:01.246129,24.45,49.71,0.0098,0.016258070018955628,normal
device-3,2026-03-13T16:42:01.246464,22.52,47.63,0.0274,0.08818101243086296,normal
device-4,2026-03-13T16:42:01.246656,20.94,52.51,0.028,0.06589449860654306,normal
device-5,2026-03-13T16:42:01.246839,18.76,40.94,0.0283,0.054033450253444415,normal
device-6,2026-03-13T16:42:01.247012,25.49,44.49,0.0212,-0.009092802613922979,ANOMALY
device-7,2026-03-13T16:42:01.247180,23.04,47.2,0.0379,-0.007182287028530632,ANOMALY
device-8,2026-03-13T16:42:01.247364,23.83,41.97,0.0436,-0.018704903945955587,ANOMALY
device-9,2026-03-13T16:42:01.247524,20.51,50.21,0.0326,0.09917395221290459,normal
device-10,2026-03-13T16:42:01.247827,22.33,43.37,0.0287,0.11067847312966056,normal
device-11,2026-03-13T16:42:01.247948,24.88,52.91,0.0438,-0.03125480398050662,ANOMALY
device-12,2026-03-13T16:42:01.248062,20.04,49.67,0.0476,0.05490145396770607,normal
device-13,2026-03-13T16:42:01.249870,21.38,50.98,0.0106,0.037875384915259325,normal
device-14,2026-03-13T16:42:01.250108,20.88,50.16,0.0332,0.092584934517696,normal
device-15,2026-03-13T16:42:01.250222,21.51,52.24,0.028,0.080925592782637,normal
device-16,2026-03-13T16:42:01.250325,23.89,41.87,0.0206,-0.012921560990458048,ANOMALY
device-17,2026-03-13T16:42:01.251313,22.4,47.42,0.0145,0.038648907887840256,normal
device-18,2026-03-13T16:42:01.251535,22.42,58.97,0.0321,0.08580718202519777,normal
device-19,2026-03-13T16:42:01.251635,20.83,47.85,0.0302,0.06376978036349279,normal
device-20,2026-03-13T16:42:01.251709,20.87,45.07,0.0319,0.04270002051671007,normal
device-1,2026-03-13T16:42:03.261011,23.14,51.21,0.0352,0.0361112097151135,normal
device-2,2026-03-13T16:42:03.261884,21.5,46.43,0.0241,0.029911412706330687,normal
device-3,2026-03-13T16:42:03.263217,23.01,46.57,0.0166,-0.01677454945060386,ANOMALY
device-4,2026-03-13T16:42:03.263502,20.58,60.1,0.0327,0.04203502839138562,normal
device-5,2026-03-13T16:42:03.263739,23.04,49.89,0.0316,0.08353567545001384,normal
device-6,2026-03-13T16:42:03.263868,22.34,44.9,0.0321,0.09683421104823314,normal
device-7,2026-03-13T16:42:03.263988,21.11,45.1,0.0465,0.007133846751110062,normal
device-8,2026-03-13T16:42:03.264105,21.63,53.03,0.0485,0.025061547169128562,normal
device-9,2026-03-13T16:42:03.264223,22.45,42.53,0.047,0.035376415007150275,normal
device-10,2026-03-13T16:42:03.264354,24.34,40.59,0.0238,0.012480095980903716,normal
device-11,2026-03-13T16:42:03.264465,23.2,53.07,0.0188,-0.043597608071066496,ANOMALY
device-12,2026-03-13T16:42:03.264576,19.33,58.01,0.0203,-0.012531284966131984,ANOMALY
device-13,2026-03-13T16:42:03.264689,21.74,51.16,0.0444,0.09812989160473773,normal
device-14,2026-03-13T16:42:03.264800,21.09,50.57,0.0398,0.061093122950626966,normal
device-15,2026-03-13T16:42:03.266585,26.72,45.44,0.0247,0.016149112308213698,normal
device-16,2026-03-13T16:42:03.266812,21.75,49.67,0.0277,0.1502192490254653,normal
device-17,2026-03-13T16:42:03.266918,19.23,42.9,0.0265,0.048408773692247165,normal
device-18,2026-03-13T16:42:03.267009,22.85,45.78,0.0204,0.004998890136309275,normal
device-19,2026-03-13T16:42:03.267089,20.15,49.21,0.0227,0.054360379824280436,normal
device-20,2026-03-13T16:42:03.267165,21.58,49.74,0.03,0.13704474110325526,normal
device-1,2026-03-13T16:42:05.275444,18.74,44.13,0.0367,0.014515836175736707,normal
device-2,2026-03-13T16:42:05.276466,21.81,46.79,0.0425,0.06340542924689607,normal
device-3,2026-03-13T16:42:05.276706,20.64,48.49,0.0458,0.03242679067946874,normal
device-4,2026-03-13T16:42:05.276898,21.64,51.83,0.0272,0.12090034674146904,normal
device-5,2026-03-13T16:42:05.277068,20.73,51.69,0.0212,0.046647083505555687,normal
device-6,2026-03-13T16:42:05.277235,21.42,46.44,0.024,0.029911412706330687,normal
device-7,2026-03-13T16:42:05.279330,22.59,49.29,0.0364,0.0790704077381682,normal
device-8,2026-03-13T16:42:05.281198,22.48,54.87,0.0437,0.03624231080868079,normal
device-9,2026-03-13T16:42:05.281462,23.26,50.56,0.0369,0.043267148525722,normal
device-10,2026-03-13T16:42:05.281545,21.76,49.36,0.0591,0.08836568327862437,normal
device-11,2026-03-13T16:42:05.281620,25.39,51.77,0.0302,0.06181891789224547,normal
device-12,2026-03-13T16:42:05.281693,19.2,46.18,0.0342,0.024856822632023823,normal
device-13,2026-03-13T16:42:05.281766,22.31,50.07,0.0205,0.10578469038421157,normal
device-14,2026-03-13T16:42:05.282310,21.97,45.5,0.0267,0.12209816411554658,normal
device-15,2026-03-13T16:42:05.282429,20.9,53.29,0.026,0.038772858918172726,normal
device-16,2026-03-13T16:42:05.282497,18.49,40.87,0.0435,0.007133846751110062,normal
device-17,2026-03-13T16:42:05.282836,21.03,49.64,0.0185,0.03748372094225316,normal
device-18,2026-03-13T16:42:05.282963,19.4,55.42,0.0217,0.00046346123295393227,normal
device-19,2026-03-13T16:42:05.283037,22.01,50.99,0.0153,0.10214377698725524,normal
device-20,2026-03-13T16:42:05.283110,21.01,52.75,0.0316,0.0564416274268521,normal
device-1,2026-03-13T16:42:07.287974,21.09,41.82,0.0381,0.014515836175736707,normal
device-2,2026-03-13T16:42:07.288341,22.01,46.99,0.056,0.06904042173523284,normal
device-3,2026-03-13T16:42:07.288432,22.11,58.27,0.0315,0.10899946248671422,normal
device-4,2026-03-13T16:42:07.288519,21.34,45.92,0.0417,0.007133846751110062,normal
device-5,2026-03-13T16:42:07.288604,21.41,48.74,0.0405,0.03361046827107195,normal
device-6,2026-03-13T16:42:07.288682,21.31,53.32,0.0355,0.019698711024296656,normal
device-7,2026-03-13T16:42:07.288756,22.92,52.36,0.0273,0.05722955104217742,normal
device-8,2026-03-13T16:42:07.288826,22.32,52.59,0.0381,0.07364254036966655,normal
device-9,2026-03-13T16:42:07.288899,22.63,42.57,0.0197,0.024193152716380117,normal
device-10,2026-03-13T16:42:07.288970,18.93,56.41,0.0319,0.04319852267728619,normal
device-11,2026-03-13T16:42:07.289072,21.86,64.57,0.0328,0.10513189186219263,normal
device-12,2026-03-13T16:42:07.289195,22.42,45.93,0.0255,0.07527038442471123,normal
device-13,2026-03-13T16:42:07.290243,20.3,46.91,0.0331,0.031322239141539976,normal
device-14,2026-03-13T16:42:07.290390,21.14,56.09,0.0332,0.03611120971511339,normal
device-15,2026-03-13T16:42:07.290479,21.25,49.3,0.0293,0.10445168749788497,normal
device-16,2026-03-13T16:42:07.290558,21.79,47.09,0.0249,0.08451752975448945,normal
device-17,2026-03-13T16:42:07.290632,20.66,49.14,0.019,0.029132531249589033,normal
device-18,2026-03-13T16:42:07.290709,21.74,48.29,0.0208,0.05929977213881199,normal
device-19,2026-03-13T16:42:07.290781,21.21,50.74,0.0222,0.07446050634353141,normal
device-20,2026-03-13T16:42:07.290853,22.5,56.02,0.0344,0.06658172060655476,normal
device-1,2026-03-13T16:42:09.298399,21.8,42.04,0.0426,0.06020260973885394,normal
device-2,2026-03-13T16:42:09.299938,22.24,53.27,0.0256,0.08441436229846622,normal
device-3,2026-03-13T16:42:09.300151,20.99,42.8,0.0422,0.007133846751110062,normal
device-4,2026-03-13T16:42:09.301013,17.96,54.54,0.0269,0.047554153412158184,normal
device-5,2026-03-13T16:42:09.301259,21.1,49.78,0.0321,0.1016899567829408,normal
device-6,2026-03-13T16:42:09.301402,21.48,39.92,0.0321,0.04270002051671007,normal
device-7,2026-03-13T16:42:09.301538,22.04,55.18,0.0309,0.12592189146643756,normal
device-8,2026-03-13T16:42:09.301667,23.38,52.48,0.0326,0.03138265146999941,normal
device-9,2026-03-13T16:42:09.301782,17.98,49.45,0.0419,0.047587265642479504,normal
device-10,2026-03-13T16:42:09.301902,21.84,49.55,0.027,0.16846897994249233,normal
device-11,2026-03-13T16:42:09.302013,18.91,61.65,0.0372,0.019698711024296656,normal
device-12,2026-03-13T16:42:09.302120,24.26,52.84,0.0198,-0.03788580474958381,ANOMALY
device-13,2026-03-13T16:42:09.302229,21.2,38.87,0.0165,-0.00442557948991118,ANOMALY
device-14,2026-03-13T16:42:09.302337,22.19,50.96,0.0259,0.1490307279446197,normal
device-15,2026-03-13T16:42:09.302488,21.17,51.74,0.0267,0.09264742849873919,normal
device-16,2026-03-13T16:42:09.302579,21.92,49.74,0.0305,0.18671775378467048,normal
device-17,2026-03-13T16:42:09.304512,23.58,45.49,0.0276,0.033074242060379566,normal
device-18,2026-03-13T16:42:09.304711,22.67,53.43,0.0346,0.045691621509260205,normal
device-19,2026-03-13T16:42:09.304802,20.93,52.15,0.0291,0.08957950389250546,normal
device-20,2026-03-13T16:42:09.304997,22.81,55.27,0.0397,0.0005412270759980187,normal
device-1,2026-03-13T16:42:11.312753,20.62,56.96,0.0394,0.004642266488291136,normal
device-2,2026-03-13T16:42:11.315215,21.34,58.29,0.0389,0.004642266488291136,normal
device-3,2026-03-13T16:42:11.315534,23.32,45.02,0.0361,-0.007182287028530632,ANOMALY
device-4,2026-03-13T16:42:11.315743,23.22,46.42,0.0383,-0.009724056009483228,ANOMALY
device-5,2026-03-13T16:42:11.315898,22.0,45.84,0.0224,0.08165718425123336,normal
device-6,2026-03-13T16:42:11.316029,19.3,45.54,0.0285,0.055407513480684845,normal
device-7,2026-03-13T16:42:11.316201,21.68,47.58,0.0066,0.027870727184008626,normal
device-8,2026-03-13T16:42:11.316334,22.17,51.22,0.0283,0.16682874683674948,normal
device-9,2026-03-13T16:42:11.316453,22.26,52.58,0.0144,0.04762400384404275,normal
device-10,2026-03-13T16:42:11.316572,22.22,48.56,0.0191,0.07045706990832201,normal
device-11,2026-03-13T16:42:11.316744,25.07,50.16,0.0332,0.07306267276286305,normal
device-12,2026-03-13T16:42:11.316862,20.18,54.72,0.0288,0.05886404590148164,normal
device-13,2026-03-13T16:42:11.316965,19.66,51.22,0.0236,0.07549127050737714,normal
device-14,2026-03-13T16:42:11.317065,23.31,53.74,0.0221,-0.019498888709316597,ANOMALY
device-15,2026-03-13T16:42:11.317164,23.14,55.34,0.0336,0.009203532916874924,normal
